x_mm,y_mm
10.000000,2.500000
10.000000,2.656250
10.000000,2.812500
10.000000,2.968750
10.000000,3.125000
10.000000,3.281250
10.000000,3.437500
10.000000,3.593750
10.000000,3.750000
10.000000,3.906250
10.000000,4.062500
10.000000,4.218750
10.000000,4.375000
10.000000,4.531250
10.000000,4.687500
10.000000,4.843750
10.000000,5.000000
10.000000,5.156250
10.000000,5.312500
10.000000,5.468750
10.000000,5.625000
10.000000,5.781250
10.000000,5.937500
10.000000,6.093750
10.000000,6.250000
10.000000,6.406250
10.000000,6.562500
10.000000,6.718750
10.000000,6.875000
10.000000,7.031250
10.000000,7.187500
10.000000,7.343750
10.000000,7.500000
10.000000,7.656250
10.000000,7.812500
10.000000,7.968750
10.000000,8.125000
10.000000,8.281250
10.000000,8.437500
10.000000,8.593750
10.000000,8.750000
10.000000,8.906250
10.000000,9.062500
10.000000,9.218750
10.000000,9.375000
10.000000,9.531250
10.000000,9.687500
10.000000,9.843750
10.000000,10.000000
9.843750,10.000000
9.687500,10.000000
9.531250,10.000000
9.375000,10.000000
9.218750,10.000000
9.062500,10.000000
8.906250,10.000000
8.750000,10.000000
8.593750,10.000000
8.437500,10.000000
8.281250,10.000000
8.125000,10.000000
7.968750,10.000000
7.812500,10.000000
7.656250,10.000000
7.500000,10.000000
7.343750,10.000000
7.187500,10.000000
7.031250,10.000000
6.875000,10.000000
6.718750,10.000000
6.562500,10.000000
6.406250,10.000000
6.250000,10.000000
6.093750,10.000000
5.937500,10.000000
5.781250,10.000000
5.625000,10.000000
5.468750,10.000000
5.312500,10.000000
5.156250,10.000000
5.000000,10.000000
4.843750,10.000000
4.687500,10.000000
4.531250,10.000000
4.375000,10.000000
4.218750,10.000000
4.062500,10.000000
3.906250,10.000000
3.750000,10.000000
3.593750,10.000000
3.437500,10.000000
3.281250,10.000000
3.125000,10.000000
2.968750,10.000000
2.812500,10.000000
2.656250,10.000000
2.500000,10.000000
2.343750,10.000000
2.187500,10.000000
2.031250,10.000000
1.875000,10.000000
1.718750,10.000000
1.562500,10.000000
1.406250,10.000000
1.250000,10.000000
1.093750,10.000000
0.937500,10.000000
0.781250,10.000000
0.625000,10.000000
0.468750,10.000000
0.312500,10.000000
0.156250,10.000000
-0.000000,10.000000
-0.156250,10.000000
-0.312500,10.000000
-0.468750,10.000000
-0.625000,10.000000
-0.781250,10.000000
-0.937500,10.000000
-1.093750,10.000000
-1.250000,10.000000
-1.406250,10.000000
-1.562500,10.000000
-1.718750,10.000000
-1.875000,10.000000
-2.031250,10.000000
-2.187500,10.000000
-2.343750,10.000000
-2.500000,10.000000
-2.656250,10.000000
-2.812500,10.000000
-2.968750,10.000000
-3.125000,10.000000
-3.281250,10.000000
-3.437500,10.000000
-3.593750,10.000000
-3.750000,10.000000
-3.906250,10.000000
-4.062500,10.000000
-4.218750,10.000000
-4.375000,10.000000
-4.531250,10.000000
-4.687500,10.000000
-4.843750,10.000000
-5.000000,10.000000
-5.156250,10.000000
-5.312500,10.000000
-5.468750,10.000000
-5.625000,10.000000
-5.781250,10.000000
-5.937500,10.000000
-6.093750,10.000000
-6.250000,10.000000
-6.406250,10.000000
-6.562500,10.000000
-6.718750,10.000000
-6.875000,10.000000
-7.031250,10.000000
-7.187500,10.000000
-7.343750,10.000000
-7.500000,10.000000
-7.656250,10.000000
-7.812500,10.000000
-7.968750,10.000000
-8.125000,10.000000
-8.281250,10.000000
-8.437500,10.000000
-8.593750,10.000000
-8.750000,10.000000
-8.906250,10.000000
-9.062500,10.000000
-9.218750,10.000000
-9.375000,10.000000
-9.531250,10.000000
-9.687500,10.000000
-9.843750,10.000000
-10.000000,10.000000
-10.000000,9.843750
-10.000000,9.687500
-10.000000,9.531250
-10.000000,9.375000
-10.000000,9.218750
-10.000000,9.062500
-10.000000,8.906250
-10.000000,8.750000
-10.000000,8.593750
-10.000000,8.437500
-10.000000,8.281250
-10.000000,8.125000
-10.000000,7.968750
-10.000000,7.812500
-10.000000,7.656250
-10.000000,7.500000
-10.000000,7.343750
-10.000000,7.187500
-10.000000,7.031250
-10.000000,6.875000
-10.000000,6.718750
-10.000000,6.562500
-10.000000,6.406250
-10.000000,6.250000
-10.000000,6.093750
-10.000000,5.937500
-10.000000,5.781250
-10.000000,5.625000
-10.000000,5.468750
-10.000000,5.312500
-10.000000,5.156250
-10.000000,5.000000
-10.000000,4.843750
-10.000000,4.687500
-10.000000,4.531250
-10.000000,4.375000
-10.000000,4.218750
-10.000000,4.062500
-10.000000,3.906250
-10.000000,3.750000
-10.000000,3.593750
-10.000000,3.437500
-10.000000,3.281250
-10.000000,3.125000
-10.000000,2.968750
-10.000000,2.812500
-10.000000,2.656250
-10.000000,2.500000
-10.000000,2.343750
-10.000000,2.187500
-10.000000,2.031250
-10.000000,1.875000
-10.000000,1.718750
-10.000000,1.562500
-10.000000,1.406250
-10.000000,1.250000
-10.000000,1.093750
-10.000000,0.937500
-10.000000,0.781250
-10.000000,0.625000
-10.000000,0.468750
-10.000000,0.312500
-10.000000,0.156250
-10.000000,-0.000000
-10.000000,-0.156250
-10.000000,-0.312500
-10.000000,-0.468750
-10.000000,-0.625000
-10.000000,-0.781250
-10.000000,-0.937500
-10.000000,-1.093750
-10.000000,-1.250000
-10.000000,-1.406250
-10.000000,-1.562500
-10.000000,-1.718750
-10.000000,-1.875000
-10.000000,-2.031250
-10.000000,-2.187500
-10.000000,-2.343750
-10.000000,-2.500000
-10.000000,-2.656250
-10.000000,-2.812500
-10.000000,-2.968750
-10.000000,-3.125000
-10.000000,-3.281250
-10.000000,-3.437500
-10.000000,-3.593750
-10.000000,-3.750000
-10.000000,-3.906250
-10.000000,-4.062500
-10.000000,-4.218750
-10.000000,-4.375000
-10.000000,-4.531250
-10.000000,-4.687500
-10.000000,-4.843750
-10.000000,-5.000000
-10.000000,-5.156250
-10.000000,-5.312500
-10.000000,-5.468750
-10.000000,-5.625000
-10.000000,-5.781250
-10.000000,-5.937500
-10.000000,-6.093750
-10.000000,-6.250000
-10.000000,-6.406250
-10.000000,-6.562500
-10.000000,-6.718750
-10.000000,-6.875000
-10.000000,-7.031250
-10.000000,-7.187500
-10.000000,-7.343750
-10.000000,-7.500000
-10.000000,-7.656250
-10.000000,-7.812500
-10.000000,-7.968750
-10.000000,-8.125000
-10.000000,-8.281250
-10.000000,-8.437500
-10.000000,-8.593750
-10.000000,-8.750000
-10.000000,-8.906250
-10.000000,-9.062500
-10.000000,-9.218750
-10.000000,-9.375000
-10.000000,-9.531250
-10.000000,-9.687500
-10.000000,-9.843750
